,vintage_name,vintage_wine_name,vintage_wine_vintage_type,vintage_wine_is_natural,vintage_wine_region_name,vintage_wine_winery_name,vintage_wine_taste_structure_acidity,vintage_wine_taste_structure_intensity,vintage_wine_taste_structure_sweetness,vintage_wine_taste_structure_tannin,vintage_wine_statistics_ratings_count,vintage_wine_statistics_ratings_average,vintage_year,price_amount,price_type
143,Bertrand-Bergé Les Mègalithes 2018,Les Mègalithes,0,False,Fitou,Bertrand-Bergé,3.8188932,3.9934509,1.7432421,3.5759242,429,3.8,2018,18.0,vc
144,Aubert et Mathieu Côtes du Roussillon Villages 'Caramany' 2018,Côtes du Roussillon Villages 'Caramany',0,False,Côtes du Roussillon Villages Caramany,Aubert et Mathieu,3.8053312,4.137771,1.3975302,3.8601203,114,4.3,2018,19.89,vc
146,Domaine de Baron'arques La Capitelle Limoux 2015,La Capitelle Limoux,0,False,Limoux,Domaine de Baron'arques,3.9008186,4.0108366,1.568185,3.8290567,834,3.8,2015,18.5,vc
147,Château Fontesteau Haut-Médoc 2018,Haut-Médoc,0,False,Haut-Médoc,Château Fontesteau,4.1538377,4.19098,1.3660069,4.030204,5048,3.8,2018,17.8,vc
148,Château Charmail Haut-Médoc 2019,Haut-Médoc,0,False,Haut-Médoc,Château Charmail,3.999639,4.217504,1.5788604,4.1870127,8251,3.8,2019,18.0,vc
149,Domaine Maby Nessun Dorma Lirac 2015,Nessun Dorma Lirac,0,False,Lirac,Domaine Maby,3.3448756,4.0265765,1.6674482,3.120083,577,3.9,2015,18.5,vc
150,Château Tour des Termes Saint-Estèphe 2010,Saint-Estèphe,0,False,Saint-Estèphe,Château Tour des Termes,4.247983,4.3136606,1.6170903,4.2759566,3907,4.0,2010,23.9,vc
151,Château Grand Barrail Lamarzelle Figeac Saint-Émilion Grand Cru 2014,Saint-Émilion Grand Cru,0,False,Saint-Émilion Grand Cru,Château Grand Barrail Lamarzelle Figeac,3.4163814,4.106245,1.5278594,3.468874,5620,3.9,2014,24.0,vc
152,Château Lafont Menaut Pessac-Leognan 2017,Pessac-Leognan,0,False,Pessac-Léognan,Château Lafont Menaut,4.1296306,4.35575,1.309413,4.293667,2554,3.8,2017,20.95,vc
153,Emmanuel Darnaud Mise en Bouche Crozes-Hermitage 2018,Mise en Bouche Crozes-Hermitage,0,False,Crozes-Hermitage,Emmanuel Darnaud,3.175112,3.9832318,1.7580215,3.2466433,2057,3.8,2018,21.0,vc
154,E. Guigal Gigondas 2017,Gigondas,0,False,Gigondas,E. Guigal,3.4133375,3.9137485,1.6180865,3.2751358,11431,3.9,2017,20.8,vc
155,Château Paveil de Luze Margaux 2017,Margaux,0,False,Margaux,Château Paveil de Luze,4.114752,3.8047624,1.5520568,3.8111537,10103,3.9,2017,22.9,xdo
156,L'Ostal Cazes Grand Vin Minervois La Livinière 2016,Grand Vin Minervois La Livinière,0,False,Minervois-La Livinière,L'Ostal Cazes,3.5866327,3.9109538,1.8614651,3.5567486,2029,3.9,2016,22.5,vc
157,Château Loudenne Médoc 2009,Médoc,0,False,Médoc,Château Loudenne,4.2041955,4.235084,1.4793342,4.1934333,4545,3.8,2009,24.0,vc
158,Château Villa Bel Air Graves 2016,Graves,0,False,Graves,Château Villa Bel Air,4.2437186,4.385894,1.4491808,4.205723,5962,3.8,2016,20.0,vc
160,Château Larrivaux Haut-Médoc 2016,Haut-Médoc,0,False,Haut-Médoc,Château Larrivaux,4.2013984,4.1147842,1.5804538,4.0044622,2436,3.7,2016,22.666666666666668,vc
161,Château Les Trois Croix Fronsac 2016,Fronsac,0,False,Fronsac,Château Les Trois Croix,3.1249776,3.9511046,1.6006628,3.0294216,2685,3.8,2016,21.0,vc
162,Château Falfas Côtes de Bourg 2015,Côtes de Bourg,0,False,Côtes de Bourg,Château Falfas,3.9222515,3.8950248,1.211704,3.6968036,1970,3.8,2015,20.9,vc
163,M. Chapoutier Gigondas 2019,Gigondas,0,False,Gigondas,M. Chapoutier,3.3972456,3.9055126,1.6173985,3.333418,2619,3.9,2019,22.0,vc
164,Château La Garde Pessac-Léognan 2013,Pessac-Léognan,0,False,Pessac-Léognan,Château La Garde,4.2559266,4.2712035,1.6005603,4.2587075,8321,3.9,2013,24.0,vc
165,Château Tour de Pez Les Hauts de Pez Saint-Estèphe 2016,Les Hauts de Pez Saint-Estèphe,0,False,Saint-Estèphe,Château Tour de Pez,4.319276,4.2993455,1.3328972,4.3827105,2428,3.7,2016,21.3,vc
166,Château La Tour de Mons Marquis de Mons Margaux 2012,Marquis de Mons Margaux,0,False,Margaux,Château La Tour de Mons,4.2339225,3.8124807,1.5454537,3.9197004,6156,3.9,2012,21.0,vc
167,Chateau Cap St George Saint-Georges-Saint-Émilion 2015,Saint-Georges-Saint-Émilion,0,False,Saint-Georges-Saint-Émilion,Chateau Cap St George,3.3306634,4.449519,1.7027197,3.5157382,1033,3.8,2015,22.5,vc
168,Baron Edmond de Rothschild Les Granges des Domaines Edmond de Rothschild Haut-Medoc 2016,Les Granges des Domaines Edmond de Rothschild Haut-Medoc,0,False,Haut-Médoc,Baron Edmond de Rothschild,4.02636,4.26962,1.4320974,4.290867,5954,3.8,2016,20.0,vc
169,Nicolas Pere & Fils Côtes du Rhône Vieilles Vignes 2016,Côtes du Rhône Vieilles Vignes,0,False,Côtes-du-Rhône,Nicolas Pere & Fils,3.3491879,3.7595797,1.3290477,3.260168,329,3.9,2016,20.0,vc
170,Château Potensac Médoc 2017,Médoc,0,False,Médoc,Château Potensac,4.213112,4.2116895,1.439146,4.2214,18279,3.9,2017,24.0,vc
171,Château Latour-Martillac Lagrave-Martillac Pessac-Léognan 2017,Lagrave-Martillac Pessac-Léognan,0,False,Pessac-Léognan,Château Latour-Martillac,4.2587104,4.272824,1.7393941,4.448199,2871,3.9,2017,23.0,vc
172,Domaine d'Aupilhac Les Cocalières Rouge 2014,Les Cocalières Rouge,0,True,Languedoc,Domaine d'Aupilhac,3.7514775,3.7700353,1.3835202,3.495727,1316,3.8,2014,22.6,vc
173,Château Bertrand Braneyre Vieilles Vignes Haut-Médoc 2005,Vieilles Vignes Haut-Médoc,0,False,Haut-Médoc,Château Bertrand Braneyre,4.1438103,4.301977,1.3316857,4.166645,2365,3.8,2005,21.8,vc
174,Château Grand Corbin Les Charmes de Grand Corbin Saint-Émilion Grand Cru 2014,Les Charmes de Grand Corbin Saint-Émilion Grand Cru,0,False,Saint-Émilion Grand Cru,Château Grand Corbin,3.3817103,4.150826,1.6223909,3.4412336,2340,3.9,2014,21.53,vc
175,Domaine de l'Edre Cuvée Prestige L' Edre Côtes du Roussillon Villages 2017,Cuvée Prestige L' Edre Côtes du Roussillon Villages,0,False,Côtes du Roussillon Villages,Domaine de l'Edre,3.8029566,4.0312023,1.9947037,3.398245,535,4.0,2017,27.0,vc
176,Château Boyd-Cantenac Jacques Boyd Margaux 2016,Jacques Boyd Margaux,0,False,Margaux,Château Boyd-Cantenac,4.224191,3.850794,1.3698181,3.8415504,1561,4.1,2016,24.9,xdo
177,Château Cote de Baleau Saint-Émilion Grand Cru (Grand Cru Classé) 2018,Saint-Émilion Grand Cru (Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Cote de Baleau,3.3489566,4.2376885,1.4794685,3.531186,4868,3.9,2018,26.0,vc
178,Château Clarisse Vieilles Vignes Puisseguin-Saint-Émilion 2016,Vieilles Vignes Puisseguin-Saint-Émilion,0,False,Puisseguin-Saint-Émilion,Château Clarisse,3.537129,4.278184,1.5925391,3.4299998,291,4.0,2016,25.0,vc
179,Château Chêne Liège Pomerol 2018,Pomerol,0,False,Pomerol,Château Chêne Liège,3.2574825,4.2464685,1.7767133,3.6144054,586,4.1,2018,25.5,vc
181,Domaine Boucabeille Les Orris Côtes du Roussillon Rouge 2018,Les Orris Côtes du Roussillon Rouge,0,False,Côtes du Roussillon,Domaine Boucabeille,3.8567905,4.06935,1.6216307,3.777709,762,4.1,2018,27.5,vc
182,Paul Jaboulet Aîné Les Grandes Terrasses Cornas 2016,Les Grandes Terrasses Cornas,0,False,Cornas,Paul Jaboulet Aîné,3.4565058,4.837714,1.5438108,3.2831874,1724,4.0,2016,25.29,vc
183,Paul Henri Thillardon Chassignol Chénas 2019,Chassignol Chénas,0,True,Chénas,Paul Henri Thillardon,4.61631,1.3828804,1.5592486,1.7893063,638,4.1,2019,27.2,vc
184,Château Giscours La Sirène de Giscours Margaux 2019,La Sirène de Giscours Margaux,0,False,Margaux,Château Giscours,4.242552,3.846118,1.3812312,3.8926673,10842,4.0,2019,27.0,vc
185,Château La Fleur Pourret Saint-Émilion Grand Cru 2013,Saint-Émilion Grand Cru,0,False,Saint-Émilion Grand Cru,Château La Fleur Pourret,3.39287,4.1649275,1.55148,3.472704,3014,4.0,2013,27.51,vc
186,Château de Ferrand Saint-Émilion Grand Cru (Grand Cru Classé) 2017,Saint-Émilion Grand Cru (Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château de Ferrand,3.466539,4.254855,1.5055296,3.6617882,9156,4.0,2017,28.0,vc
188,Château Haut-Batailley Verso Pauillac 2018,Verso Pauillac,0,False,Pauillac,Château Haut-Batailley,4.2191443,4.3211184,1.7404275,4.265789,170,3.9,2018,27.0,xdo
189,Château Mangot L'Autre Mangot Saint-Émilion 2019,L'Autre Mangot Saint-Émilion,0,False,Saint-Émilion,Château Mangot,3.240356,4.1269035,1.5598577,3.430071,277,3.9,2019,27.9,vc
190,Château La Pointe Ballade de La Pointe Pomerol 2018,Ballade de La Pointe Pomerol,0,False,Pomerol,Château La Pointe,2.7347362,4.405879,1.9461318,3.615802,432,3.9,2018,27.04,vc
191,Château Fougas Maldoror 2018,Maldoror,0,False,Côtes de Bourg,Château Fougas,3.7370183,3.8794188,1.4403405,3.542575,1692,3.7,2018,24.166666666666668,vc
192,Department 66 Others 2018,Others,0,False,Côtes Catalanes,Department 66,2.642879,3.7037578,1.8411255,2.9293406,2194,4.0,2018,25.0,vc
193,Château Bellegrave Pauillac 2017,Pauillac,0,False,Pauillac,Château Bellegrave,4.216455,4.298738,1.497733,4.3514924,2253,3.9,2017,26.88,vc
194,Clavel Copa Santa La Méjanelle 2018,Copa Santa La Méjanelle,0,False,Languedoc,Clavel,3.7503283,4.0925975,1.6536313,3.819546,1178,3.9,2018,24.5,vc
195,Combier Cap Nord Crozes-Hermitage 2020,Cap Nord Crozes-Hermitage,0,False,Crozes-Hermitage,Combier,3.1142414,3.9260266,1.3248187,3.2841613,1068,4.0,2020,28.0,vc
196,Château Laroque Les Tours de Laroque Saint-Émilion Grand Cru 2018,Les Tours de Laroque Saint-Émilion Grand Cru,0,False,Saint-Émilion Grand Cru,Château Laroque,3.4243307,3.962205,1.6650788,3.63,187,4.0,2018,24.166666666666668,vc
197,Domaine Aléofane Saint Joseph 2019,Saint Joseph,0,False,Saint-Joseph,Domaine Aléofane,3.5914347,4.114713,1.4807378,3.2640984,338,3.9,2019,26.5,vc
198,Domaine Durand (Eric & Joël) Premices Cornas 2019,Premices Cornas,0,False,Cornas,Domaine Durand (Eric & Joël),3.5586827,4.6679664,1.5324658,3.229262,845,4.0,2019,27.9,vc
199,Château Belgrave Haut-Médoc (Grand Cru Classé) 2012,Haut-Médoc (Grand Cru Classé),0,False,Haut-Médoc,Château Belgrave,4.158789,4.1984215,1.5504827,4.2160444,13631,4.0,2012,27.5,vc
200,E. Guigal Côte-Rôtie La Turque 2006,Côte-Rôtie La Turque,0,False,Côte-Rôtie,E. Guigal,3.8887732,4.1243563,1.7061417,3.9935246,4315,4.6,2006,270.0,ppc
201,Château Canon Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1982,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Canon,3.370951,4.1438932,1.7064698,3.4487374,11137,4.3,1982,336.0,ppc
202,Château Trotanoy Pomerol 2010,Pomerol,0,False,Pomerol,Château Trotanoy,3.4057584,4.1483827,1.6967385,3.556216,6588,4.4,2010,250.0,ppc
203,Méo-Camuzet Clos de Vougeot Grand Cru 2011,Clos de Vougeot Grand Cru,0,False,Clos Vougeot Grand Cru,Méo-Camuzet,4.0650635,2.9975607,1.9254186,2.5079226,2219,4.4,2011,290.0,ppc
204,E. Guigal Côte-Rôtie La Mouline 2012,Côte-Rôtie La Mouline,0,False,Côte-Rôtie,E. Guigal,3.8662188,3.9594965,1.7182257,3.8671548,3942,4.6,2012,270.0,ppc
205,Château La Mission Haut-Brion Pessac-Léognan (Grand Cru Classé de Graves) 1981,Pessac-Léognan (Grand Cru Classé de Graves),0,False,Pessac-Léognan,Château La Mission Haut-Brion,4.189587,4.1687894,1.7419484,4.233852,14474,4.5,1981,300.0,ppc
206,E. Guigal Côte-Rôtie La Turque 2012,Côte-Rôtie La Turque,0,False,Côte-Rôtie,E. Guigal,3.8887732,4.1243563,1.7061417,3.9935246,4315,4.6,2012,295.0,ppc
207,E. Guigal Côte-Rôtie La Mouline 2007,Côte-Rôtie La Mouline,0,False,Côte-Rôtie,E. Guigal,3.8662188,3.9594965,1.7182257,3.8671548,3942,4.6,2007,288.0,ppc
208,E. Guigal Côte-Rôtie La Turque 2002,Côte-Rôtie La Turque,0,False,Côte-Rôtie,E. Guigal,3.8887732,4.1243563,1.7061417,3.9935246,4315,4.6,2002,312.0,ppc
209,Château Tertre Roteboeuf Saint-Émilion Grand Cru 2001,Saint-Émilion Grand Cru,0,False,Saint-Émilion Grand Cru,Château Tertre Roteboeuf,3.3774424,4.2132664,1.7431136,3.4396749,4803,4.6,2001,288.0,ppc
210,M. Chapoutier Ermitage Le Pavillon 2003,Ermitage Le Pavillon,0,False,Hermitage,M. Chapoutier,3.463828,4.6349916,1.6674771,4.054108,3110,4.5,2003,340.0,ppc
211,M. Chapoutier Ermitage Le Pavillon 2012,Ermitage Le Pavillon,0,False,Hermitage,M. Chapoutier,3.463828,4.6349916,1.6674771,4.054108,3110,4.5,2012,264.0,ppc
212,Henri Bonneau Chateauneuf-du-Pape Réserve des Célestins 2012,Chateauneuf-du-Pape Réserve des Célestins,0,False,Châteauneuf-du-Pape,Henri Bonneau,3.1359513,4.478809,2.0075116,3.0038402,1441,4.6,2012,270.0,ppc
213,Château la Négly La Porte du Ciel Languedoc La Clape 2014,La Porte du Ciel Languedoc La Clape,0,False,La Clape,Château la Négly,3.6949723,4.127446,2.077289,3.6009333,874,4.6,2014,288.0,ppc
214,Pegau Cuvée Da Capo Châteauneuf-du-Pape 2016,Cuvée Da Capo Châteauneuf-du-Pape,0,False,Châteauneuf-du-Pape,Pegau,3.1165643,4.740075,2.1272783,2.9526548,1134,4.6,2016,330.0,ppc
215,Domaine Gros Frère et Soeur Richebourg Grand Cru 2014,Richebourg Grand Cru,0,False,Richebourg Grand Cru,Domaine Gros Frère et Soeur,4.2064557,3.1006854,2.070243,2.7244039,1192,4.5,2014,336.0,ppc
216,Domaine Bruno Clair Chambertin Clos de Bèze Grand Cru 2013,Chambertin Clos de Bèze Grand Cru,0,False,Chambertin-Clos de Bèze Grand Cru,Domaine Bruno Clair,4.0320168,3.0303752,1.7473639,2.733157,869,4.4,2013,280.0,ppc
217,M. Chapoutier Ermitage Le Pavillon 2015,Ermitage Le Pavillon,0,False,Hermitage,M. Chapoutier,3.463828,4.6349916,1.6674771,4.054108,3110,4.5,2015,300.0,ppc
218,Château Angelus Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1987,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Angelus,3.3795257,4.2067466,1.805965,3.5298808,20683,4.6,1987,298.8,ppc
219,Château la Négly Clos des Truffiers Languedoc 2014,Clos des Truffiers Languedoc,0,False,Languedoc,Château la Négly,3.8569326,4.0365977,1.932274,3.6193635,1003,4.5,2014,288.0,ppc
220,Méo-Camuzet Clos de Vougeot Grand Cru 2016,Clos de Vougeot Grand Cru,0,False,Clos Vougeot Grand Cru,Méo-Camuzet,4.0650635,2.9975607,1.9254186,2.5079226,2219,4.4,2016,253.0,ppc
221,Domaine Anne Gros Clos-Vougeot Grand Cru Le Grand Maupertui 2015,Clos-Vougeot Grand Cru Le Grand Maupertui,0,False,Clos Vougeot Grand Cru,Domaine Anne Gros,3.9651074,3.0360012,1.8238612,2.568331,1060,4.4,2015,300.0,ppc
222,Château l'Eglise-Clinet Pomerol 2015,Pomerol,0,False,Pomerol,Château l'Eglise-Clinet,3.4313025,4.2215214,1.791102,3.5793304,3181,4.3,2015,288.0,ppc
223,La Grange des Pères Vin de Pays de l'Hérault 2018,Vin de Pays de l'Hérault,0,False,Hérault,La Grange des Pères,3.7066286,3.882072,1.8117023,3.4876015,8190,4.5,2018,349.0,ppc
224,Domaine Bruno Clair Chambertin Clos de Bèze Grand Cru 2011,Chambertin Clos de Bèze Grand Cru,0,False,Chambertin-Clos de Bèze Grand Cru,Domaine Bruno Clair,4.0320168,3.0303752,1.7473639,2.733157,869,4.4,2011,250.0,ppc
225,Château Lilian Ladouys Saint-Estèphe 2010,Saint-Estèphe,0,False,Saint-Estèphe,Château Lilian Ladouys,4.2728386,4.3196383,1.4075516,4.2911773,14052,3.9,2010,31.6,vc
226,Château Cantemerle Haut-Médoc (Grand Cru Classé) 2015,Haut-Médoc (Grand Cru Classé),0,False,Haut-Médoc,Château Cantemerle,4.148429,4.1992908,1.5504274,4.2167125,27382,3.9,2015,28.9,vc
227,Château Calon-Ségur Marquis de Calon Saint-Estèphe 2014,Marquis de Calon Saint-Estèphe,0,False,Saint-Estèphe,Château Calon-Ségur,4.2218723,4.2713604,1.7290381,4.304039,10241,3.9,2014,28.45,vc
228,Château Cantemerle Haut-Médoc (Grand Cru Classé) 2014,Haut-Médoc (Grand Cru Classé),0,False,Haut-Médoc,Château Cantemerle,4.148429,4.1992908,1.5504274,4.2167125,27382,3.9,2014,32.0,vc
229,Château Lagrange Les Fiefs de Lagrange Saint-Julien 2015,Les Fiefs de Lagrange Saint-Julien,0,False,Saint-Julien,Château Lagrange,4.1890373,3.8458722,1.6083014,3.8638422,17691,3.9,2015,28.5,vc
230,Château Rollan de By Médoc 2014,Médoc,0,False,Médoc,Château Rollan de By,4.1741834,4.1849937,1.6619706,4.1650186,10278,3.9,2014,28.5,vc
231,Château Potensac Médoc 2012,Médoc,0,False,Médoc,Château Potensac,4.213112,4.2116895,1.439146,4.2214,18279,3.9,2012,32.0,vc
232,Château Gruaud Larose Sarget de Gruaud Larose Saint-Julien 2014,Sarget de Gruaud Larose Saint-Julien,0,False,Saint-Julien,Château Gruaud Larose,4.1729665,3.8086169,1.4463885,3.8003204,14565,3.9,2014,30.68,vc
233,Château Gruaud Larose Sarget de Gruaud Larose Saint-Julien 2016,Sarget de Gruaud Larose Saint-Julien,0,False,Saint-Julien,Château Gruaud Larose,4.1729665,3.8086169,1.4463885,3.8003204,14565,3.9,2016,28.8,vc
234,Château Rauzan-Ségla Ségla Margaux 2013,Ségla Margaux,0,False,Margaux,Château Rauzan-Ségla,4.071388,3.8878496,1.5697271,3.7414658,11859,4.1,2013,32.0,vc
235,Château Potensac Médoc 2015,Médoc,0,False,Médoc,Château Potensac,4.213112,4.2116895,1.439146,4.2214,18279,3.9,2015,28.8,vc
236,Château La Fleur de Boüard Lalande-de-Pomerol 2011,Lalande-de-Pomerol,0,False,Lalande-de-Pomerol,Château La Fleur de Boüard,3.1587238,4.037587,1.6576408,3.0793457,7856,4.0,2011,30.5,vc
237,Château Lascombes Chevalier de Lascombes Margaux 2015,Chevalier de Lascombes Margaux,0,False,Margaux,Château Lascombes,4.261039,3.8331442,1.5613357,3.897149,7542,3.8,2015,31.6,vc
238,Château de Camensac Haut-Médoc (Grand Cru Classé) 2015,Haut-Médoc (Grand Cru Classé),0,False,Haut-Médoc,Château de Camensac,4.1641707,4.1733117,1.4979136,4.1733923,15372,3.9,2015,31.0,vc
239,Château Lagrange Les Fiefs de Lagrange Saint-Julien 2016,Les Fiefs de Lagrange Saint-Julien,0,False,Saint-Julien,Château Lagrange,4.1890373,3.8458722,1.6083014,3.8638422,17691,3.9,2016,28.0,xdo
240,Château Joanin Bécot Castillon - Côtes de Bordeaux 2015,Castillon - Côtes de Bordeaux,0,False,Castillon - Côtes de Bordeaux,Château Joanin Bécot,3.77754,3.8726335,1.6242546,3.5529866,3655,3.8,2015,28.5,vc
241,Château Sociando-Mallet La Demoiselle de Sociando-Mallet Haut-Médoc 2015,La Demoiselle de Sociando-Mallet Haut-Médoc,0,False,Haut-Médoc,Château Sociando-Mallet,3.923904,3.98962,1.6022815,4.073062,5741,3.8,2015,28.2,vc
242,Château Nénin Fugue de Nénin Pomerol 2014,Fugue de Nénin Pomerol,0,False,Pomerol,Château Nénin,3.3490927,4.292628,1.4200811,3.3241224,6846,3.9,2014,30.0,vc
243,Château Larrivet Haut-Brion Pessac-Léognan 2013,Pessac-Léognan,0,False,Pessac-Léognan,Château Larrivet Haut-Brion,4.204317,4.215397,1.6177977,4.2308903,13330,4.1,2013,31.416666666666668,vc
244,Château Fonroque Saint-Émilion Grand Cru (Grand Cru Classé) 2014,Saint-Émilion Grand Cru (Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Fonroque,3.4323995,4.1743207,1.5517236,3.585219,6117,4.0,2014,29.9,vc
245,Château La Fleur de Boüard Lalande-de-Pomerol 2013,Lalande-de-Pomerol,0,False,Lalande-de-Pomerol,Château La Fleur de Boüard,3.1587238,4.037587,1.6576408,3.0793457,7856,4.0,2013,31.416666666666668,vc
246,Château Grand-Puy-Lacoste Lacoste Borie Pauillac 2013,Lacoste Borie Pauillac,0,False,Pauillac,Château Grand-Puy-Lacoste,4.1771607,4.188203,1.5364903,4.117819,9128,4.0,2013,30.0,vc
247,Château Pédesclaux Fleur de Pédesclaux Pauillac 2012,Fleur de Pédesclaux Pauillac,0,False,Pauillac,Château Pédesclaux,4.1621027,4.044305,1.5922163,4.135131,4707,3.9,2012,30.0,vc
248,Domaine de Baron'arques Limoux 2006,Limoux,0,False,Limoux,Domaine de Baron'arques,3.7778752,3.935277,1.6440448,3.657626,5007,3.9,2006,29.0,vc
249,Château Grand Corbin-Despagne Saint-Émilion Grand Cru (Grand Cru Classé) 2014,Saint-Émilion Grand Cru (Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Grand Corbin-Despagne,3.2947052,4.2535405,1.6152934,3.5556028,6621,4.0,2014,30.0,vc
250,Château Belgrave Haut-Médoc (Grand Cru Classé) 2011,Haut-Médoc (Grand Cru Classé),0,False,Haut-Médoc,Château Belgrave,4.158789,4.1984215,1.5504827,4.2160444,13631,4.0,2011,34.0,vc
251,Château Montrose La Dame de Montrose Saint-Estèphe 2012,La Dame de Montrose Saint-Estèphe,0,False,Saint-Estèphe,Château Montrose,4.0826316,4.2569127,1.5146252,4.286336,10935,4.0,2012,36.0,xdo
252,Château Poujeaux Moulis-en-Médoc 2014,Moulis-en-Médoc,0,False,Moulis-en-Médoc,Château Poujeaux,4.1030927,4.1513567,1.6009256,4.180718,19002,4.0,2014,34.33,vc
253,Château Talbot Connétable Talbot Saint-Julien 2012,Connétable Talbot Saint-Julien,0,False,Saint-Julien,Château Talbot,4.1766124,3.8887017,1.5751011,3.8829274,12005,3.9,2012,35.0,vc
254,Château Branaire-Ducru Duluc de Branaire-Ducru Saint-Julien (Chateau Duluc) 2011,Duluc de Branaire-Ducru Saint-Julien (Chateau Duluc),0,False,Saint-Julien,Château Branaire-Ducru,4.2709956,3.8041086,1.5623174,3.874921,8984,3.9,2011,35.0,vc
255,Château Branaire-Ducru Duluc de Branaire-Ducru Saint-Julien (Chateau Duluc) 2015,Duluc de Branaire-Ducru Saint-Julien (Chateau Duluc),0,False,Saint-Julien,Château Branaire-Ducru,4.2709956,3.8041086,1.5623174,3.874921,8984,3.9,2015,32.5,vc
256,Paul Jaboulet Aîné Crozes-Hermitage Domaine de Thalabert 2016,Crozes-Hermitage Domaine de Thalabert,0,False,Crozes-Hermitage,Paul Jaboulet Aîné,3.12565,3.8621933,1.5489628,3.2303126,10678,4.0,2016,32.5,vc
257,Paul Jaboulet Aîné Crozes-Hermitage Domaine de Thalabert 2012,Crozes-Hermitage Domaine de Thalabert,0,False,Crozes-Hermitage,Paul Jaboulet Aîné,3.12565,3.8621933,1.5489628,3.2303126,10678,4.0,2012,33.48,vc
258,Château du Glana Saint-Julien 2015,Saint-Julien,0,False,Saint-Julien,Château du Glana,4.240435,3.818508,1.5694213,3.886587,7361,3.9,2015,33.5,vc
259,Château Poujeaux Moulis-en-Médoc 2016,Moulis-en-Médoc,0,False,Moulis-en-Médoc,Château Poujeaux,4.1030927,4.1513567,1.6009256,4.180718,19002,4.0,2016,33.0,vc
